#{"t_start": 1765125375.6174812, "env_id": "None"}
r,l,t
-64.878253,100,1329.758766
-126.040312,100,1331.116556
-123.214681,100,1332.410393
-93.315316,100,1333.725611
-141.088351,100,1335.047447
-90.562534,100,1336.367317
-125.78897,100,1337.882454
-125.693063,100,1339.179138
-134.108239,100,1340.534705
-162.38692,100,1341.920789
-138.805969,100,1343.226834
-132.119319,100,1344.561835
-120.127523,100,1345.838264
-131.079713,100,1347.189475
-102.342867,100,1348.506213
-147.690177,100,1350.238498
-142.265367,100,1351.720298
-160.781708,100,1353.629448
-156.333603,100,1354.98032
-223.119792,100,1356.33872
-117.776817,100,1357.684261
-126.960353,100,1359.022183
-134.811311,100,1360.361602
-136.991032,100,1361.648332
-97.781826,100,1362.955656
-127.05924,100,1364.311174
-93.207618,100,1365.622894
-102.447091,100,1366.941049
-134.827577,100,1368.295016
-143.406157,100,1369.657196
-102.358158,100,1370.967597
-161.898004,100,1372.464475
-166.034472,100,1373.801833
-117.521505,100,1375.127646
-186.12909,100,1376.450934
-117.937176,100,1377.807386
-114.503261,100,1379.112828
-162.76413,100,1380.441171
-123.449881,100,1381.812657
-119.469255,100,1383.123345
-145.626653,100,1384.45705
-139.386433,100,1385.805927
-75.731443,100,1387.20565
-136.293812,100,1388.640662
-152.573449,100,1389.969115
-118.441362,100,1391.276889
-152.704086,100,1392.636516
-156.937567,100,1393.940874
-91.072324,100,1395.267064
-103.543771,100,1396.54493
-134.619757,100,1397.895194
-82.720952,100,1399.212999
-152.096939,100,1400.529784
-183.554595,100,1401.874776
-138.285739,100,1403.266417
-93.086777,100,1404.55782
-104.806112,100,1405.920683
-101.583843,100,1407.291013
-141.686218,100,1408.629461
-128.568295,100,1409.945764
-134.849305,100,1411.344162
-111.305871,100,1412.671219
-94.066579,100,1413.981827
-89.220303,100,1415.324503
-103.431231,100,1416.628152
-118.903507,100,1417.907721
91.61856,39,1418.49119
-168.96001,100,1419.865299
-124.183799,100,1421.207998
-91.778939,100,1422.502417
-155.538842,100,1423.811526
-126.917399,100,1425.108126
-97.736526,100,1426.391647
-144.122223,100,1427.733104
-119.795746,100,1429.036855
-88.52253,100,1430.319215
41.916113,81,1431.396096
-87.424285,100,1432.659232
-203.79068,100,1434.072698
-221.675247,100,1435.430973
-129.192356,100,1436.742672
-78.682556,100,1438.053132
98.967851,45,1438.736554
-138.554331,100,1440.213669
44.498717,86,1441.358864
-85.370132,100,1442.653944
-161.199694,100,1443.942934
-155.717767,100,1445.259908
-211.813873,100,1446.587322
-116.857547,100,1447.907986
-148.819629,100,1449.259767
-192.686963,100,1450.599878
-87.344915,100,1451.920334
-186.603579,100,1453.293993
-170.606407,100,1454.687256
-269.497539,100,1455.966204
-192.941064,100,1457.305252
-152.775973,100,1458.603494
-182.998077,100,1459.906158
-297.311134,100,1461.425873
-114.292516,100,1462.715585
-208.240837,100,1464.047776
-279.530155,100,1465.496669
-115.353104,100,1466.838071
-204.221133,100,1468.162025
-105.922609,100,1469.459588
-251.277782,100,1470.832093
-220.481384,100,1472.204961
-278.168688,100,1473.584541
-164.761953,100,1475.109923
-172.890744,100,1476.448258
-204.07476,100,1478.056063
-76.256804,100,1479.44895
-124.884949,100,1480.754683
-163.424714,100,1482.103983
-83.541074,100,1483.460267
-91.223764,100,1484.748924
-124.954453,100,1486.038362
-178.5542,100,1487.41082
-145.045659,100,1488.8164
-144.671853,100,1490.265474
-149.276299,100,1491.57759
-153.626293,100,1493.106495
-145.283295,100,1494.888867
-163.991157,100,1496.244174
-181.100695,100,1497.606095
-157.541376,100,1498.945717
-72.152867,100,1500.257927
-118.381967,100,1501.631808
-121.41746,100,1502.966897
-129.246702,100,1504.419513
-126.852518,100,1505.722676
-135.192812,100,1507.034141
-85.631804,100,1508.33849
-195.270043,100,1509.663838
-211.737419,100,1511.004334
-118.087561,100,1512.323765
-132.983658,100,1513.672769
-139.927544,100,1514.980819
-190.078207,100,1516.348597
-194.516463,100,1517.686806
-108.892537,100,1518.996191
-131.665589,100,1520.506212
-101.195447,100,1521.83593
-192.061397,100,1523.18372
-178.999997,100,1524.533425
-142.525378,100,1525.872534
-69.914907,100,1527.173774
-131.448388,100,1528.478804
-170.524461,100,1530.094471
-144.212208,100,1531.734023
-149.809098,100,1533.082885
-194.302281,100,1534.417654
-78.757564,100,1535.745372
-199.430197,100,1537.082027
-133.96943,100,1538.508288
-132.672509,100,1539.990966
-201.438835,100,1541.353785
-155.985631,100,1542.680478
-124.461099,100,1544.02953
-134.263327,100,1545.358241
-110.317103,100,1546.650725
-199.154525,100,1547.999806
-190.48638,100,1549.346689
-143.619781,100,1550.657838
-80.054359,100,1551.940552
-92.836083,100,1553.215676
-148.350652,100,1554.536167
-111.706454,100,1555.967451
-187.067556,100,1557.388102
-87.400528,100,1558.804317
-142.069816,100,1560.221009
-130.74593,100,1561.663814
-137.685896,100,1563.087722
-134.691447,100,1564.432817
-129.818887,100,1565.784662
-171.979154,100,1567.220814
-167.668946,100,1568.629493
-252.318693,100,1570.047182
-74.107361,100,1571.391222
-76.11577,100,1572.717997
-173.497705,100,1574.074618
-100.904578,100,1575.400343
-156.604239,100,1576.709677
-130.160974,100,1578.016434
-191.378189,100,1579.352293
-172.756222,100,1580.663553
-131.66836,100,1581.966947
-109.857608,100,1583.291818
-173.894944,100,1584.642829
-132.832281,100,1585.949788
-97.568371,100,1587.292608
-133.269098,100,1588.584747
-151.029005,100,1589.900497
-134.955177,100,1591.393205
-159.667748,100,1592.731943
-149.657202,100,1594.056948
-135.303352,100,1595.56603
-158.533225,100,1596.903737
-163.142313,100,1598.230936
-116.366736,100,1599.57087
-138.146047,100,1600.88115
-240.104456,100,1602.171514
-132.754113,100,1603.504306
-146.273043,100,1604.846602
-122.192571,100,1606.183716
-114.826061,100,1607.525758
-112.319177,100,1608.869483
-152.209249,100,1610.202246
-104.873714,100,1611.509795
-109.749767,100,1612.83497
-149.148686,100,1614.16776
-177.137181,100,1615.541951
-279.05504,100,1616.864466
-175.384297,100,1618.20567
-163.428281,100,1619.73579
-132.866947,100,1621.082602
-150.277041,100,1622.41053
-373.116208,100,1623.724756
-115.477756,100,1625.082609
-140.409658,100,1626.43168
-138.304539,100,1627.752429
-145.555503,100,1629.06876
-163.490492,100,1630.725185
-166.131616,100,1632.056013
-110.004216,100,1633.381954
-128.752896,100,1634.735397
-118.905718,100,1636.031889
-185.338704,100,1637.314705
-210.638707,100,1638.608682
-190.102492,100,1640.427733
-213.299484,100,1641.873707
-175.88345,100,1643.365774
-150.378504,100,1644.714535
-143.613057,100,1646.178504
-150.053121,100,1647.48166
-156.525304,100,1648.824375
-143.913205,100,1650.137266
-102.486736,100,1651.449717
-167.491243,100,1652.726379
-106.557867,100,1654.098587
-207.337227,100,1655.872703
-170.963572,100,1657.319654
-185.010565,100,1659.009717
-211.904823,100,1660.459888
-153.870352,100,1661.786989
-149.044566,100,1663.09849
-125.671745,100,1664.423028
-208.761537,100,1665.850708
-221.441331,100,1667.293019
-145.635258,100,1668.586414
-286.922019,100,1669.894074
-276.867616,100,1671.177004
-159.696938,100,1672.493558
-234.590039,100,1673.982846
-164.103668,100,1675.291385
-183.026529,100,1676.603124
-142.321534,100,1677.903482
-134.941764,100,1679.211087
-186.747853,100,1680.563499
-138.643452,100,1681.81946
-151.242618,100,1683.104176
-183.940318,100,1684.385462
-179.761195,100,1685.700719
-182.746032,100,1687.002501
-98.459645,100,1688.28182
-279.339896,100,1689.543279
-149.41874,100,1690.832604
-276.056737,100,1692.094036
-193.27082,100,1693.875396
-178.474851,100,1695.165931
-108.115334,100,1696.434842
-146.042255,100,1697.722526
-136.880608,100,1698.993389
-216.70378,100,1700.227152
-254.981178,100,1701.499858
-222.810532,100,1703.136378
-118.288353,100,1704.423733
-218.298163,100,1705.710529
-115.601836,100,1707.003428
-155.574844,100,1708.309691
-194.10784,100,1709.611974
-216.903448,100,1710.904904
-134.514083,100,1712.186564
-125.12527,100,1713.453554
-185.174924,100,1714.760461
-133.918705,100,1716.062793
-129.388313,100,1717.354082
-145.642518,100,1718.643877
-171.397702,100,1719.96141
-177.465443,100,1721.273815
-182.527903,100,1722.580338
-170.799764,100,1723.86684
-180.547569,100,1725.178235
-128.71624,100,1726.48752
-149.973144,100,1727.783629
-158.514141,100,1729.0134
-175.499853,100,1730.283021
-175.239701,100,1731.541268
-180.068665,100,1732.855736
-145.32102,100,1734.205333
-167.892647,100,1735.493729
-176.344243,100,1736.79751
-143.465747,100,1738.100642
-170.87093,100,1739.390339
-222.753831,100,1741.182295
-148.068002,100,1742.467017
-168.751662,100,1743.713744
-149.841758,100,1744.957819
-190.374284,100,1746.318368
-111.158302,100,1747.678988
-121.856535,100,1749.003913
-167.385768,100,1750.355198
-157.36927,100,1751.651281
-172.698041,100,1752.929211
-91.985301,100,1754.231227
-169.868889,100,1755.532961
-173.230697,100,1756.815819
-277.742359,100,1758.228923
-158.038281,100,1759.5545
-178.473011,100,1760.863251
-168.553575,100,1762.171214
-195.082592,100,1763.48098
-252.108128,100,1764.79302
-190.553886,100,1766.35637
-209.157974,100,1767.781109
-180.507708,100,1769.108985
-190.000906,100,1770.487489
-166.565686,100,1771.876877
-170.465911,100,1773.255449
-118.195089,100,1774.567738
-188.503109,100,1776.012259
-189.251563,100,1777.334699
-228.821119,100,1778.614903
-221.677882,100,1779.929012
-122.171135,100,1781.331344
-166.83133,100,1782.672781
-151.197728,100,1784.302144
-179.343559,100,1785.713528
-180.726102,100,1787.023383
-146.423518,100,1788.314517
-184.73392,100,1789.626147
-126.624891,100,1790.921875
-192.669252,100,1792.355959
-203.644832,100,1793.671474
-186.876748,100,1794.978049
-130.571122,100,1796.291209
-158.077446,100,1797.607855
-143.887432,100,1798.90819
-143.753544,100,1800.260296
-123.237952,100,1801.606943
-111.803129,100,1802.916175
-117.249707,100,1804.19547
-146.256634,100,1805.497882
-196.585622,100,1806.855174
-213.636966,100,1808.173765
-197.096809,100,1809.480056
-138.778425,100,1810.775799
-101.606714,100,1812.080516
-198.071617,100,1813.538965
-190.918689,100,1814.941828
-153.635844,100,1816.330384
-145.265975,100,1817.64672
-128.55408,100,1818.966476
-153.932564,100,1820.297337
-134.138471,100,1821.706215
-117.882529,100,1823.10621
-188.485876,100,1824.502877
-194.156829,100,1825.793719
-143.77255,100,1827.156833
-154.695447,100,1828.525035
-138.842486,100,1829.840801
-184.559775,100,1831.135506
-148.771837,100,1832.455946
-213.130965,100,1833.819799
-218.209455,100,1835.147218
-202.82482,100,1836.446774
-189.871708,100,1837.728432
-130.823045,100,1839.030095
-127.68213,100,1840.346453
-158.758828,100,1841.843916
-164.638271,100,1843.686945
-144.796053,100,1844.973902
-151.024053,100,1846.343502
-145.517794,100,1847.740808
-142.807571,100,1849.047429
-154.125319,100,1850.356434
-180.852304,100,1851.647914
-165.476327,100,1852.923778
-166.276203,100,1854.466197
-118.536152,100,1855.777501
-169.613775,100,1857.124394
-180.223316,100,1858.626845
-180.654675,100,1859.898458
-135.859342,100,1861.241218
-184.057403,100,1862.599816
-213.151727,100,1863.881938
-193.595382,100,1865.243323
-139.786519,100,1866.587173
-131.752625,100,1867.858238
-138.829032,100,1869.308536
-160.836093,100,1870.84868
-133.079103,100,1872.360829
-153.839945,100,1873.935931
-151.84732,100,1875.509133
-175.941889,100,1877.11875
-176.010629,100,1878.40308
-160.288577,100,1880.032073
-182.894994,100,1881.626294
-166.683641,100,1882.952668
-205.865966,100,1884.852308
-128.164239,100,1886.219501
-171.706684,100,1888.086935
-184.147717,100,1890.068386
-169.931192,100,1892.092796
-185.399725,100,1893.521228
-166.75256,100,1895.481491
-285.534109,100,1897.147201
-144.88145,100,1898.427695
-127.981318,100,1899.80059
-138.5296,100,1901.56256
-174.564467,100,1902.914339
-154.964368,100,1904.226249
-203.798169,100,1905.7211
-148.362328,100,1907.253824
-152.160511,100,1908.84764
-169.268282,100,1910.575102
-98.431364,100,1911.860287
-132.589927,100,1913.170418
-422.212154,100,1914.586838
-104.531743,100,1915.881109
-139.226386,100,1917.19361
-161.812316,100,1918.892986
-132.157963,100,1920.186683
-118.042981,100,1921.515972
-105.670168,100,1922.883669
-177.535016,100,1924.282097
-106.035456,100,1925.61628
-103.484493,100,1926.892615
-169.208711,100,1928.300525
-170.718448,100,1929.58732
-117.095106,100,1930.959347
-117.295483,100,1932.357711
-129.214105,100,1933.669961
-98.852354,100,1934.925186
-158.266099,100,1936.224204
-206.869706,100,1937.523885
-169.300228,100,1938.800514
-138.665917,100,1940.439698
-110.655043,100,1941.744605
-100.09434,100,1943.043047
-137.849554,100,1944.356918
-177.484083,100,1945.973037
-95.597309,100,1947.298309
-268.382474,100,1948.642939
-178.651747,100,1949.993295
-198.293041,100,1951.321751
-167.540264,100,1952.659127
-354.069367,100,1954.020348
-165.951987,100,1955.362782
-127.971961,100,1956.66566
-109.438256,100,1957.960012
-108.349847,100,1959.305928
-147.062744,100,1961.073833
-185.152955,100,1962.458468
-200.104299,100,1963.871693
-86.082698,100,1965.266046
-142.756328,100,1966.578183
-94.198334,100,1967.904441
-120.545024,100,1969.203999
-236.824128,100,1972.391825
-120.458232,100,1975.399358
-134.831044,100,1979.432178
-176.406905,100,1984.497506
-136.378838,100,1987.42483
-179.902996,100,1990.553171
-152.020897,100,1994.333778
-128.657448,100,1997.32706
-108.062377,100,2000.426913
-233.285062,100,2005.457871
-264.862106,100,2008.663658
-125.950311,100,2011.432602
-98.643636,100,2015.439417
-273.273154,100,2018.450757
-396.432064,100,2021.531115
-154.539135,100,2025.439993
-178.388997,100,2028.505949
-120.055299,100,2031.454001
-339.822321,100,2035.499268
-112.264207,100,2039.387882
-127.513279,100,2044.393687
-90.68835,100,2049.397076
-103.697579,100,2053.399591
-260.859947,100,2056.377574
-222.239432,100,2060.396422
-131.644123,100,2063.462291
-277.608666,100,2067.486667
17.593258,70,2071.163692
-105.903873,100,2074.42143
-211.955742,100,2078.531
-110.401346,100,2082.418005
-132.88935,100,2086.505657
-110.345513,100,2090.488852
-199.789637,100,2094.8102
-202.770588,100,2098.742015
-134.050048,100,2102.552787
-108.776686,100,2106.561559
-118.690386,100,2110.911244
-222.441544,100,2115.574843
-118.138372,100,2119.550223
-202.242688,100,2122.586926
-106.509326,100,2127.483463
-154.384713,100,2131.893489
-111.867382,100,2135.475209
-121.358536,100,2139.553884
-138.339758,100,2144.573405
-142.388624,100,2148.511227
-215.1947,100,2152.57921
-218.257471,100,2156.492162
-219.901054,100,2161.515932
-209.73669,100,2164.507928
-251.943659,100,2169.56262
-118.957388,100,2174.512813
-101.951306,100,2177.523443
-120.046656,100,2182.5254
-183.164915,100,2186.919831
-94.956204,100,2190.519343
-175.335964,100,2195.833229
-124.488613,100,2198.821266
-117.862252,100,2201.554122
-114.755061,100,2204.548973
-116.292051,100,2207.55135
-148.61573,100,2211.59001
-222.005841,100,2215.559937
-146.736852,100,2219.970926
-147.171268,100,2223.567644
-116.938364,100,2227.595929
-183.973739,100,2231.671689
-269.200566,100,2235.670079
-144.379117,100,2239.594447
-122.170329,100,2242.711519
-123.71888,100,2246.704553
-150.415985,100,2250.634981
-155.187255,100,2254.622395
-106.934872,100,2257.613669
-121.877257,100,2262.78303
-116.139811,100,2266.717663
-128.40806,100,2270.72389
-110.258604,100,2273.729448
-122.405364,100,2278.649632
-245.478897,100,2282.649988
-158.373903,100,2286.655715
-258.982699,100,2290.657211
-124.219542,100,2294.742469
-138.811086,100,2298.630213
-96.695928,100,2303.706732
-119.245209,100,2308.76858
-101.754005,100,2312.741222
-117.636623,100,2317.745377
-118.046235,100,2321.776534
-130.370865,100,2326.68552
-118.55093,100,2330.759981
-106.867118,100,2335.70422
-122.70917,100,2339.767488
-122.910127,100,2343.669334
-437.733295,100,2347.7501
-137.381542,100,2351.785517
-113.461041,100,2354.70071
-108.640727,100,2358.78704
92.123949,48,2362.207622
-223.863368,100,2365.828603
-84.10534,100,2370.799451
-121.05073,100,2373.768807
-89.686569,100,2376.754973
-86.738567,100,2380.772087
-118.718725,100,2384.720725
-128.371386,100,2388.713139
-207.150829,100,2393.729321
-116.298541,100,2397.734914
-148.013284,100,2401.719559
-140.060595,100,2405.809457
-161.10486,100,2408.844084
-291.5334,100,2413.769871
-142.503933,100,2417.851601
-103.701093,100,2421.851089
-140.949081,100,2425.88159
-138.7183,100,2428.840277
-123.842463,100,2431.778544
-125.837195,100,2434.780497
-184.942902,100,2438.874621
-220.343206,100,2443.797989
-158.985204,100,2447.774486
-147.063148,100,2451.866737
-111.82645,100,2456.801721
-155.434285,100,2461.800953
-113.998181,100,2466.805834
-147.399659,100,2471.810054
-139.659649,100,2474.803624
-184.014503,100,2478.818387
-104.873606,100,2483.818411
-165.065618,100,2488.958083
-148.826029,100,2491.794515
-136.648928,100,2495.962253
-195.083269,100,2499.911959
-132.783526,100,2503.842998
-117.964246,100,2506.841616
-204.672279,100,2510.834914
-142.628393,100,2514.852569
-143.832811,100,2519.930928
-391.96492,100,2523.857932
-530.45216,100,2529.163982
-240.220438,100,2531.859361
-187.547433,100,2536.908413
-107.413194,100,2540.880496
-110.380888,100,2544.880262
-105.386447,100,2549.888056
-247.641642,100,2553.904443
-203.33726,100,2558.931967
-145.959968,100,2563.912117
-121.38885,100,2567.897245
-209.409135,100,2572.897735
-193.595789,100,2577.92809
-206.397497,100,2580.930251
-193.506315,100,2585.900804
-360.738057,100,2589.916728
-188.466664,100,2592.945427
-200.037454,100,2595.954029
-188.513092,100,2599.906751
-182.864557,100,2604.994323
-415.257504,100,2608.930249
-235.49888,100,2614.055418
-194.273706,100,2618.970545
-192.536987,100,2622.97593
-167.329545,100,2628.02978
-210.310846,100,2631.977269
-155.147821,100,2635.953278
-187.003108,100,2640.997608
-145.08705,100,2644.998887
-301.470874,100,2647.99211
-187.067965,100,2652.004731
-208.904021,100,2656.104917
-125.955288,100,2659.994535
-139.628147,100,2664.108275
-324.866295,100,2668.005081
-138.992206,100,2673.013448
-134.456022,100,2677.01963
-94.054161,100,2681.018023
-331.144263,100,2686.018601
-118.516939,100,2691.036294
-206.505246,100,2695.15305
-278.36843,100,2700.111542
-211.991038,100,2703.078876
108.971519,38,2705.419114
-311.308485,100,2708.054942
-500.556026,100,2712.058933
-107.570667,100,2716.062844
-278.807431,100,2720.049764
-223.903342,100,2725.081027
-163.681558,100,2729.065373
-110.031979,100,2733.064098
-757.653263,100,2737.211349
-151.224699,100,2740.155013
-156.919543,100,2744.187644
-262.869365,100,2748.210512
-88.909369,100,2752.137809
-87.879651,100,2757.131316
-595.996024,100,2761.15086
-105.45582,100,2766.227464
-116.024699,100,2770.141103
-186.354406,100,2775.223674
-161.319812,100,2780.221182
-216.481519,100,2784.292368
43.929218,82,2788.022294
-162.084083,100,2793.214008
-178.76608,100,2797.232353
-111.175346,100,2801.233422
-117.716527,100,2806.151256
9.70516,99,2811.258246
-112.701303,100,2815.269117
-314.750099,100,2819.270562
-170.649951,100,2823.314352
-255.810356,100,2826.511623
-200.224318,100,2831.286021
-179.653445,100,2834.362026
-97.318199,100,2838.29975
-138.364282,100,2842.289752
-97.193785,100,2846.307992
-188.885947,100,2850.333156
-151.637109,100,2854.312677
-170.987111,100,2858.318495
-84.628561,100,2862.312115
-148.166683,100,2865.29406
-161.330793,100,2869.252328
-89.761944,100,2873.334313
-136.737222,100,2877.338481
-191.73972,100,2881.528019
-266.126996,100,2884.411641
-124.47107,100,2889.322697
-179.728529,100,2893.381363
-182.145147,100,2898.253645
-103.332966,100,2902.250275
-137.149251,100,2907.261591
-191.645806,100,2911.350381
-149.701674,100,2916.388769
69.245714,59,2918.904284
-128.787144,100,2922.260463
-126.999668,100,2926.303259
94.833395,46,2930.768123
-107.668396,100,2935.352151
-100.831179,100,2940.283982
-119.765303,100,2945.411322
-123.494019,100,2950.431581
-95.065515,100,2954.403059
-80.715463,100,2959.433753
84.232555,51,2963.87636
-125.037001,100,2966.428947
-134.8394,100,2971.400484
-115.693022,100,2976.426787
-124.455306,100,2980.447659
93.752465,47,2983.852465
-115.672243,100,2987.436715
-122.480622,100,2990.425912
83.836735,58,2993.929677
-117.697297,100,2996.385933
-167.425624,100,2999.403554
-171.352911,100,3002.398481
-167.776643,100,3005.525165
-139.008221,100,3008.406249
104.442305,42,3010.786569
-135.927414,100,3013.453824
-155.180957,100,3016.463302
-117.035979,100,3019.445271
-142.269431,100,3022.463259
-133.578976,100,3025.47214
-143.28543,100,3029.491843
-114.452923,100,3033.410694
-97.879613,100,3038.451741
-122.907922,100,3041.520418
-150.990189,100,3046.577471
-130.502473,100,3050.421166
-153.162293,100,3055.546506
-126.822686,100,3060.466088
-114.236418,100,3065.498925
-109.34598,100,3070.497172
-93.421196,100,3074.419923
-145.935257,100,3078.434626
-118.990655,100,3083.540517
-143.350354,100,3088.439127
-104.631454,100,3093.553707
-90.773318,100,3096.510914
-105.468007,100,3099.491911
-113.744821,100,3104.472135
-125.540467,100,3108.47115
-107.098103,100,3112.463262
-93.333429,100,3117.554629
-133.852892,100,3122.613263
-127.065945,100,3126.582154
-126.380034,100,3130.686985
-144.940513,100,3134.634613
-99.395105,100,3138.58361
-140.755433,100,3142.618396
-103.541967,100,3146.599188
-98.865329,100,3151.580703
-97.649561,100,3154.59234
-211.306134,100,3157.606237
-153.842382,100,3162.513942
-243.365963,100,3165.963182
-100.451287,100,3168.608845
112.700681,38,3171.915411
-99.998982,100,3176.616916
-91.223178,100,3180.607558
-143.371156,100,3185.525347
111.249184,38,3189.907307
-161.178125,100,3192.55509
-95.371483,100,3196.664486
-96.36701,100,3200.678977
-86.826629,100,3204.579287
-105.137859,100,3208.580454
-141.343013,100,3213.572408
-115.707742,100,3217.583996
-107.270788,100,3221.595438
-130.211179,100,3225.578649
-133.525255,100,3229.621583
-148.678777,100,3233.6189
112.177559,37,3236.955184
-125.541023,100,3240.589185
90.117939,40,3243.005662
-159.172645,100,3247.601791
-102.155935,100,3252.623327
-117.638934,100,3256.639373
-211.207731,100,3260.645541
-110.628315,100,3264.639416
-138.07096,100,3267.633158
-142.137084,100,3271.657435
-93.39748,100,3275.65927
-99.195644,100,3280.651326
-91.09875,100,3284.673985
-104.623363,100,3288.67056
-147.226582,100,3292.676306
-130.567352,100,3297.69446
-154.691108,100,3301.665727
-102.075409,100,3305.678154
-89.876129,100,3310.693125
-156.785167,100,3314.694637
-130.766299,100,3318.697723
-146.996194,100,3323.711568
-102.814004,100,3327.729587
-139.018352,100,3332.716535
-84.899656,100,3337.805468
-145.644984,100,3341.809947
-140.370411,100,3345.818134
-145.836894,100,3350.720273
-74.134234,100,3353.707723
-101.188885,100,3356.704552
-122.887507,100,3360.749644
-103.167079,100,3365.723639
-89.534771,100,3369.735035
-106.290211,100,3373.74026
-89.83122,100,3377.734445
-95.33408,100,3381.740061
-152.985598,100,3385.738667
-181.374326,100,3389.798729
-102.15487,100,3393.735857
-141.481359,100,3397.754703
-96.14519,100,3402.755194
-120.726184,100,3406.755646
-104.702154,100,3411.776166
-85.329081,100,3415.771381
-104.610213,100,3419.765826
-100.961423,100,3423.773622
-112.895849,100,3427.765205
-113.954354,100,3431.773697
-91.392874,100,3435.807594
-124.254185,100,3439.934147
-97.960519,100,3443.849095
-111.839074,100,3447.78308
-139.922681,100,3451.857594
-89.866901,100,3455.863157
-145.652712,100,3459.905818
-100.227665,100,3462.924136
-79.943018,100,3466.929793
-108.908808,100,3470.833987
-113.374136,100,3474.837152
-70.403833,100,3479.861879
-81.604009,100,3482.856167
-83.693466,100,3487.862956
-99.091798,100,3492.877937
101.723813,35,3496.201568
-94.143238,100,3499.873946
-93.834615,100,3503.882158
-169.869499,100,3507.881253
-99.217444,100,3511.896554
-103.979024,100,3514.893555
-97.448158,100,3518.880577
-109.81408,100,3522.891976
-83.59972,100,3526.982599
-90.808542,100,3531.892393
-65.00801,100,3535.026168
58.535344,66,3539.571308
-104.377078,100,3541.163863
114.732401,30,3544.198191
-110.826128,100,3546.984696
-89.216852,100,3551.950361
-69.514959,100,3556.01915
-108.9369,100,3561.025143
-104.70332,100,3565.018071
-121.339243,100,3570.042901
87.307687,44,3573.409486
-103.582624,100,3576.984067
23.820513,95,3581.005119
30.671207,83,3585.799472
-105.374005,100,3589.974172
-106.781139,100,3593.974861
-123.23905,100,3598.068142
-73.95648,100,3603.077362
-151.929729,100,3606.011779
-132.165984,100,3611.000036
-71.560319,100,3615.003735
-127.06324,100,3619.01128
-88.224322,100,3623.017615
-108.547077,100,3626.995448
-85.792553,100,3631.005147
-110.975178,100,3634.015574
-99.449614,100,3638.030796
-146.595933,100,3642.035087
-68.484878,100,3646.019334
-113.861141,100,3650.041868
-130.300731,100,3655.020119
-92.131973,100,3658.019385
71.197293,62,3661.669931
-107.605871,100,3664.035068
-90.82056,100,3668.062078
-77.399646,100,3672.062725
-117.542364,100,3677.071008
-128.865151,100,3682.118814
-81.792526,100,3686.066488
-70.408306,100,3690.081649
-113.37855,100,3695.135961
46.113099,84,3699.906613
-107.369757,100,3703.087246
-154.189707,100,3707.371577
-129.133591,100,3711.064955
-83.34934,100,3716.090306
-105.01111,100,3720.098857
-159.065616,100,3724.279744
132.692886,22,3727.309399
-93.511547,100,3731.099239
-69.42062,100,3736.132328
-111.445396,100,3741.142517
-83.125894,100,3746.126113
-130.086668,100,3751.150863
-135.685095,100,3755.143309
37.469946,100,3759.151624
-114.288531,100,3763.146182
-86.534237,100,3767.14849
-80.573828,100,3772.166575
-104.515472,100,3776.156493
-124.153377,100,3780.17187
-74.352131,100,3785.187398
-99.668415,100,3789.191698
-131.517213,100,3793.159142
-105.944476,100,3796.175852
-92.378318,100,3800.18787
-71.758944,100,3803.210734
-87.973225,100,3807.208314
137.793049,21,3809.386625
-56.367449,100,3814.218432
-84.226275,100,3818.199795
-74.440197,100,3822.224515
-101.789326,100,3826.207316
110.210543,39,3829.593819
-80.530232,100,3833.234905
-81.919551,100,3837.229775
-109.924938,100,3841.22113
-88.956715,100,3846.243006
-109.076754,100,3849.247312
-115.072045,100,3853.249256
-91.105936,100,3857.22402
-192.352412,100,3862.269168
-76.282153,100,3866.263191
-78.742441,100,3870.269136
-157.000325,100,3874.290582
-100.920424,100,3878.270229
-124.8623,100,3882.287812
-84.261736,100,3885.289758
-73.226412,100,3889.284561
-101.203578,100,3894.290272
147.805344,17,3898.440925
-81.014353,100,3902.289709
-82.585269,100,3905.309553
-95.714287,100,3908.290218
-79.010215,100,3911.317517
-109.696603,100,3915.312748
-95.684771,100,3919.312451
-86.886514,100,3923.322348
-73.798425,100,3928.323481
-90.54985,100,3932.341341
-97.415434,100,3937.331809
-117.555572,100,3941.341662
-85.935704,100,3945.371214
-96.081901,100,3949.338938
-115.310992,100,3953.345991
-108.725133,100,3957.363146
-95.644426,100,3961.359003
-109.98982,100,3966.367605
-113.09938,100,3971.377798
-87.65843,100,3975.386198
-75.408574,100,3980.38062
-113.554023,100,3984.383717
-86.263633,100,3988.397005
123.68597,29,3992.66134
-83.53527,100,3996.429922
-95.357649,100,3999.406219
-118.386866,100,4004.428779
-102.082987,100,4007.428092
-81.644456,100,4010.414024
-127.522073,100,4014.424431
-135.237907,100,4018.414755
-81.66857,100,4022.444275
-132.913639,100,4026.440074
-114.986126,100,4030.431332
-95.850792,100,4035.433197
-111.203787,100,4040.444994
-100.138617,100,4045.478428
-104.227006,100,4050.453371
-100.552557,100,4055.447459
-99.070786,100,4060.464174
-95.363148,100,4065.459157
-128.458164,100,4070.465154
-104.146297,100,4074.457544
-122.76202,100,4078.49256
-117.11538,100,4081.453247
-101.473517,100,4086.360955
-94.612176,100,4087.574333
-74.253073,100,4088.833632
-130.895923,100,4090.103859
-116.14067,100,4091.37086
-87.276569,100,4092.606884
-96.320962,100,4093.835921
-161.584364,100,4095.073587
